request_id,master_id,worker_id,query,start_time,end_time,latency,status,error
306,1,1,Explain gradient descent,1778537513.1989114,1778537516.3560734,3.1571619510650635,success,
312,1,0,What is microservices architecture?,1778537515.0104337,1778537516.893551,1.883117437362671,success,
313,2,2,How does GPU scheduling work?,1778537515.305678,1778537516.8991208,1.5934429168701172,success,
315,2,3,What is a blockchain?,1778537515.912385,1778537517.222091,1.3097059726715088,success,
310,1,1,Difference between TCP and UDP,1778537514.4000669,1778537517.5256617,3.1255948543548584,success,
316,1,0,Explain Docker containers,1778537516.205871,1778537517.9011767,1.695305585861206,success,
317,2,2,How does GPU scheduling work?,1778537516.5203376,1778537518.0551507,1.5348131656646729,success,
314,1,1,Define neural networks,1778537515.6172066,1778537518.542226,2.9250195026397705,success,
319,2,3,What is load balancing?,1778537517.1218188,1778537518.9724116,1.850592851638794,success,
321,2,2,Explain MapReduce,1778537517.7432988,1778537519.1409109,1.3976120948791504,success,
320,1,0,Explain REST API design,1778537517.4664147,1778537519.236741,1.7703263759613037,success,
318,1,1,What is microservices architecture?,1778537516.8267806,1778537519.9591758,3.1323952674865723,success,
325,2,2,Explain Docker containers,1778537518.9284606,1778537520.1267052,1.198244571685791,success,
323,2,3,How does hashing work?,1778537518.3154995,1778537520.4742596,2.1587600708007812,success,
324,1,0,How does hashing work?,1778537518.6546502,1778537520.6874278,2.0327775478363037,success,
329,2,2,What is concurrency vs parallelism?,1778537520.1445918,1778537521.0855486,0.9409568309783936,success,
322,1,1,Explain MapReduce,1778537518.033035,1778537521.1192698,3.0862348079681396,success,
327,2,3,What is concurrency vs parallelism?,1778537519.5313694,1778537521.3764818,1.8451123237609863,success,
328,1,0,Explain Docker containers,1778537519.8162327,1778537521.6444,1.828167200088501,success,
326,1,1,How does GPU scheduling work?,1778537519.231362,1778537522.0761013,2.8447391986846924,success,
333,2,2,Explain gradient descent,1778537521.346012,1778537522.3391428,0.9931306838989258,success,
331,2,3,How does GPU scheduling work?,1778537520.7385268,1778537522.4611685,1.7226417064666748,success,
332,1,0,Explain gradient descent,1778537521.044874,1778537522.6281137,1.5832397937774658,success,
330,1,1,What is Kubernetes?,1778537520.4383752,1778537522.9893458,2.5509705543518066,success,
337,2,2,What is Kubernetes?,1778537522.5624533,1778537523.4312718,0.8688185214996338,success,
335,2,3,What is Kubernetes?,1778537521.9160156,1778537523.4638796,1.5478639602661133,success,
336,1,0,Difference between TCP and UDP,1778537522.2388241,1778537523.5310886,1.292264461517334,success,
334,1,1,What is a blockchain?,1778537521.615814,1778537523.8814597,2.265645742416382,success,
339,2,3,Explain Docker containers,1778537523.129908,1778537524.2730002,1.143092155456543,success,
340,1,0,What is a deadlock?,1778537523.4322813,1778537524.725307,1.2930257320404053,success,
338,1,1,What is Kubernetes?,1778537522.831857,1778537524.8109705,1.9791135787963867,success,
341,2,2,Explain REST API design,1778537523.759823,1778537524.973793,1.2139699459075928,success,
343,2,3,What is a blockchain?,1778537524.3237212,1778537525.4520934,1.1283721923828125,success,
344,1,0,What is a blockchain?,1778537524.6232302,1778537525.6691067,1.0458765029907227,success,
345,2,2,What is a blockchain?,1778537524.9245803,1778537526.0169642,1.092383861541748,success,
342,1,1,What is distributed computing?,1778537524.0388765,1778537526.049888,2.0110113620758057,success,
348,1,0,What is Kubernetes?,1778537525.8402765,1778537526.6664767,0.8262002468109131,success,
346,1,1,Explain gradient descent,1778537525.2233944,1778537526.916338,1.6929435729980469,success,
349,2,2,Explain REST API design,1778537526.1644828,1778537527.1599452,0.9954624176025391,success,
347,2,3,What is distributed computing?,1778537525.5272994,1778537527.235243,1.7079436779022217,success,
350,1,1,Difference between TCP and UDP,1778537526.4341292,1778537527.8154204,1.381291151046753,success,
351,2,3,What is concurrency vs parallelism?,1778537526.7393918,1778537528.128073,1.388681173324585,success,
353,2,2,Explain gradient descent,1778537527.3637629,1778537528.3340313,0.9702684879302979,success,
352,1,0,What is a deadlock?,1778537527.05222,1778537528.441793,1.3895728588104248,success,
354,1,1,How does GPU scheduling work?,1778537527.6287954,1778537528.8712058,1.24241042137146,success,
355,2,3,How does GPU scheduling work?,1778537527.9332287,1778537529.2186484,1.2854197025299072,success,
356,1,0,How does GPU scheduling work?,1778537528.2539957,1778537529.4127684,1.1587727069854736,success,
357,2,2,What is microservices architecture?,1778537528.531213,1778537529.6524777,1.1212646961212158,success,
358,1,1,Explain Docker containers,1778537528.8444932,1778537529.7647216,0.9202284812927246,success,
360,1,0,What is Kubernetes?,1778537529.4329097,1778537530.2406423,0.8077325820922852,success,
359,2,3,What is load balancing?,1778537529.1474211,1778537530.613218,1.465796947479248,success,
362,1,1,Define neural networks,1778537530.0513556,1778537530.8844078,0.8330521583557129,success,
361,2,2,What is load balancing?,1778537529.7663703,1778537531.0005012,1.234130859375,success,
363,2,3,Explain Docker containers,1778537530.3609443,1778537531.4184263,1.0574820041656494,success,
364,1,0,How does GPU scheduling work?,1778537530.6362052,1778537531.778686,1.1424808502197266,success,
365,2,2,What is a deadlock?,1778537530.94556,1778537532.0674355,1.121875524520874,success,
366,1,1,Explain MapReduce,1778537531.257871,1778537532.2642322,1.0063612461090088,success,
367,2,3,Explain gradient descent,1778537531.581472,1778537532.5032687,0.9217967987060547,success,
368,1,0,Explain Docker containers,1778537531.8521187,1778537532.6812003,0.8290815353393555,success,
369,2,2,What is concurrency vs parallelism?,1778537532.1681828,1778537533.0550673,0.8868844509124756,success,
370,1,1,What is a deadlock?,1778537532.4441607,1778537533.3961368,0.9519760608673096,success,
371,2,3,What is a deadlock?,1778537532.7764614,1778537533.764383,0.9879217147827148,success,
372,1,0,What is microservices architecture?,1778537533.067491,1778537533.9787066,0.9112155437469482,success,
373,2,2,Explain gradient descent,1778537533.377519,1778537534.2059684,0.8284494876861572,success,
375,2,3,What is a blockchain?,1778537533.942663,1778537534.84651,0.9038469791412354,success,
374,1,1,What is distributed computing?,1778537533.6432714,1778537535.0192885,1.3760170936584473,success,
376,1,0,What is microservices architecture?,1778537534.2770114,1778537535.1929886,0.9159772396087646,success,
377,2,2,What is a deadlock?,1778537534.544882,1778537535.5474994,1.002617359161377,success,
379,2,3,Explain gradient descent,1778537535.1588917,1778537536.232306,1.0734143257141113,success,
380,1,0,Explain MapReduce,1778537535.464647,1778537536.4542031,0.989556074142456,success,
378,1,1,What is distributed computing?,1778537534.8583784,1778537536.4542031,1.5958247184753418,success,
381,2,2,What is concurrency vs parallelism?,1778537535.7739995,1778537537.0653975,1.291398048400879,success,
383,2,3,How does GPU scheduling work?,1778537536.4091024,1778537537.470383,1.0612804889678955,success,
382,1,1,What is a deadlock?,1778537536.06949,1778537537.9631343,1.8936443328857422,success,
385,2,2,What is Kubernetes?,1778537536.9679465,1778537538.1389415,1.1709949970245361,success,
384,1,0,What is load balancing?,1778537536.6685557,1778537538.1899502,1.5213944911956787,success,
387,2,3,Explain Docker containers,1778537537.5620425,1778537538.5383005,0.9762580394744873,success,
386,1,1,Explain Docker containers,1778537537.255179,1778537538.9586132,1.7034342288970947,success,
388,1,0,How does GPU scheduling work?,1778537537.880634,1778537539.3420272,1.461393117904663,success,
389,2,2,What is a deadlock?,1778537538.1577399,1778537539.6548157,1.4970757961273193,success,
391,2,3,Explain MapReduce,1778537538.7608385,1778537539.9436023,1.1827638149261475,success,
390,1,1,What is Kubernetes?,1778537538.4602718,1778537540.164334,1.7040622234344482,success,
392,1,0,What is distributed computing?,1778537539.0612767,1778537540.8953485,1.8340718746185303,success,
394,1,1,What is Kubernetes?,1778537539.6796136,1778537541.2773886,1.5977749824523926,success,
395,2,3,What is distributed computing?,1778537539.9635081,1778537541.4509811,1.4874730110168457,success,
393,2,2,What is load balancing?,1778537539.3882854,1778537541.471207,2.0829215049743652,success,
396,1,0,What is Kubernetes?,1778537540.263222,1778537541.986999,1.7237770557403564,success,
398,1,1,Explain MapReduce,1778537540.883196,1778537542.3281746,1.4449784755706787,success,
397,2,2,Define neural networks,1778537540.5631814,1778537542.552386,1.9892046451568604,success,
399,2,3,What is concurrency vs parallelism?,1778537541.1802704,1778537542.9116952,1.7314248085021973,success,
400,1,0,What is concurrency vs parallelism?,1778537541.4824512,1778537543.1037538,1.621302604675293,success,
402,1,1,Define neural networks,1778537542.0862012,1778537543.5658982,1.4796969890594482,success,
401,2,2,Explain Docker containers,1778537541.7730541,1778537543.7852583,2.012204170227051,success,
403,2,3,What is Kubernetes?,1778537542.374086,1778537544.05761,1.6835241317749023,success,
404,1,0,Explain REST API design,1778537542.6894288,1778537544.473114,1.7836852073669434,success,
406,1,1,What is concurrency vs parallelism?,1778537543.28961,1778537544.6769018,1.3872919082641602,success,
407,2,3,What is microservices architecture?,1778537543.5806098,1778537545.0627427,1.482132911682129,success,
405,2,2,Explain REST API design,1778537542.989859,1778537545.190717,2.2008578777313232,success,
408,1,0,What is a blockchain?,1778537543.8755908,1778537545.5786097,1.7030189037322998,success,
410,1,1,Explain Docker containers,1778537544.4897585,1778537545.6536086,1.1638500690460205,success,
409,2,2,Explain REST API design,1778537544.1786015,1778537546.2785938,2.099992275238037,success,
412,1,0,How does GPU scheduling work?,1778537545.1066315,1778537546.5833006,1.4766690731048584,success,
411,2,3,What is load balancing?,1778537544.7957828,1778537546.6826997,1.8869168758392334,success,
414,1,1,How does GPU scheduling work?,1778537545.6934383,1778537546.732436,1.0389976501464844,success,
413,2,2,Define neural networks,1778537545.3741543,1778537547.2033954,1.8292410373687744,success,
416,1,0,How does hashing work?,1778537546.27682,1778537547.884235,1.607414960861206,success,
415,2,3,What is distributed computing?,1778537545.9866114,1778537547.9850478,1.998436450958252,success,
418,1,1,What is microservices architecture?,1778537546.8780527,1778537548.083172,1.2051193714141846,success,
417,2,2,Explain REST API design,1778537546.5781527,1778537548.4548175,1.8766648769378662,success,
420,1,0,Explain REST API design,1778537547.4799476,1778537549.0449831,1.5650355815887451,success,
419,2,3,What is distributed computing?,1778537547.1827083,1778537549.3646913,2.18198299407959,success,
421,2,2,Difference between TCP and UDP,1778537547.7964535,1778537549.3771057,1.5806522369384766,success,
422,1,1,What is distributed computing?,1778537548.122744,1778537549.7139635,1.591219425201416,success,
425,2,2,Explain Docker containers,1778537548.995511,1778537550.3305166,1.335005521774292,success,
424,1,0,How does hashing work?,1778537548.6835916,1778537550.4904995,1.8069078922271729,success,
426,1,1,What is microservices architecture?,1778537549.3143098,1778537550.7905302,1.4762203693389893,success,
423,2,3,What is distributed computing?,1778537548.3960493,1778537550.8293223,2.4332730770111084,success,
429,2,2,What is microservices architecture?,1778537550.2105432,1778537551.3650842,1.154541015625,success,
428,1,0,What is a deadlock?,1778537549.9002137,1778537551.6895792,1.789365530014038,success,
427,2,3,Explain MapReduce,1778537549.584535,1778537551.8775377,2.2930028438568115,success,
430,1,1,What is load balancing?,1778537550.505005,1778537552.330806,1.825801134109497,success,
433,2,2,Explain gradient descent,1778537551.3877444,1778537552.4344308,1.0466864109039307,success,
432,1,0,What is microservices architecture?,1778537551.1039903,1778537552.6261687,1.5221784114837646,success,
431,2,3,What is distributed computing?,1778537550.8146355,1778537553.202235,2.387599468231201,success,
434,1,1,What is a deadlock?,1778537551.7181427,1778537553.460321,1.742178201675415,success,
436,1,0,Explain gradient descent,1778537552.3148491,1778537553.7406633,1.425814151763916,success,
437,2,2,How does hashing work?,1778537552.5906146,1778537554.0286617,1.438047170639038,success,
438,1,1,Explain gradient descent,1778537552.9121666,1778537554.4507,1.5385334491729736,success,
435,2,3,What is load balancing?,1778537551.9894717,1778537554.7424037,2.752932071685791,success,
440,1,0,What is a deadlock?,1778537553.4946518,1778537554.9594831,1.4648313522338867,success,
441,2,2,How does GPU scheduling work?,1778537553.7930408,1778537555.0900013,1.2969605922698975,success,
442,1,1,What is Kubernetes?,1778537554.121379,1778537555.5550065,1.4336276054382324,success,
439,2,3,What is a blockchain?,1778537553.1933167,1778537555.6906166,2.497299909591675,success,
444,1,0,Explain MapReduce,1778537554.7082658,1778537555.8798451,1.171579360961914,success,
445,2,2,How does hashing work?,1778537555.0091481,1778537556.5320363,1.52288818359375,success,
446,1,1,How does GPU scheduling work?,1778537555.322074,1778537556.5976386,1.2755646705627441,success,
443,2,3,Explain gradient descent,1778537554.3963037,1778537556.7007902,2.3044865131378174,success,
448,1,0,How does hashing work?,1778537555.8993497,1778537557.1958604,1.2965106964111328,success,
450,1,1,How does hashing work?,1778537556.5008752,1778537557.8946624,1.393787145614624,success,
452,1,0,What is Kubernetes?,1778537557.1024091,1778537558.030178,0.9277689456939697,success,
449,2,2,What is distributed computing?,1778537556.2015498,1778537558.0416746,1.8401248455047607,success,
447,2,3,How does hashing work?,1778537555.5981722,1778537558.2048342,2.6066620349884033,success,
453,2,2,What is a blockchain?,1778537557.4078622,1778537559.0846326,1.6767704486846924,success,
451,2,3,Explain gradient descent,1778537556.8122516,1778537559.170506,2.3582544326782227,success,
454,1,1,How does hashing work?,1778537557.7408557,1778537559.218397,1.477541208267212,success,
456,1,0,What is microservices architecture?,1778537558.3057966,1778537559.2690544,0.9632577896118164,success,
457,2,2,Difference between TCP and UDP,1778537558.6305754,1778537560.081236,1.4506604671478271,success,
458,1,1,Explain MapReduce,1778537558.9253843,1778537560.2164898,1.2911055088043213,success,
460,1,0,How does GPU scheduling work?,1778537559.5259125,1778537560.6595523,1.1336398124694824,success,
455,2,3,How does hashing work?,1778537558.0061345,1778537560.87091,2.8647754192352295,success,
461,2,2,What is a blockchain?,1778537559.8266983,1778537561.1131363,1.28643798828125,success,
462,1,1,Explain REST API design,1778537560.116558,1778537561.5359066,1.4193484783172607,success,
459,2,3,Define neural networks,1778537559.2066617,1778537561.9326422,2.725980520248413,success,
464,1,0,How does GPU scheduling work?,1778537560.7152753,1778537561.9371722,1.2218968868255615,success,
465,2,2,Define neural networks,1778537561.0330935,1778537562.1599274,1.1268339157104492,success,
466,1,1,What is Kubernetes?,1778537561.3423762,1778537562.5433822,1.2010059356689453,success,
468,1,0,What is a blockchain?,1778537561.9314156,1778537562.9937541,1.0623385906219482,success,
463,2,3,Difference between TCP and UDP,1778537560.4455755,1778537563.0271869,2.581611394882202,success,
470,1,1,Define neural networks,1778537562.5607314,1778537563.6095057,1.048774242401123,success,
469,2,2,What is a blockchain?,1778537562.2368588,1778537563.691775,1.45491623878479,success,
472,1,0,Difference between TCP and UDP,1778537563.1255221,1778537564.2589312,1.133409023284912,success,
473,2,2,Explain MapReduce,1778537563.4264176,1778537564.7395556,1.3131380081176758,success,
467,2,3,What is load balancing?,1778537561.6390731,1778537564.7905157,3.151442527770996,success,
474,1,1,What is concurrency vs parallelism?,1778537563.7429085,1778537565.023702,1.2807934284210205,success,
476,1,0,Explain gradient descent,1778537564.3433285,1778537565.5093546,1.1660261154174805,success,
471,2,3,Explain Docker containers,1778537562.850041,1778537565.9224284,3.072387456893921,success,
478,1,1,Explain Docker containers,1778537564.9573417,1778537566.1041427,1.1468009948730469,success,
477,2,2,What is distributed computing?,1778537564.6462138,1778537566.610681,1.9644672870635986,success,
480,1,0,How does hashing work?,1778537565.52607,1778537567.1529286,1.6268584728240967,success,
475,2,3,Explain MapReduce,1778537564.0562994,1778537567.214315,3.158015489578247,success,
482,1,1,Explain gradient descent,1778537566.166715,1778537567.4465845,1.279869556427002,success,
481,2,2,Explain gradient descent,1778537565.8322294,1778537567.8616357,2.0294063091278076,success,
484,1,0,How does GPU scheduling work?,1778537566.748237,1778537568.4843838,1.7361469268798828,success,
486,1,1,Define neural networks,1778537567.33536,1778537568.7166636,1.3813035488128662,success,
479,2,3,How does hashing work?,1778537565.2366698,1778537568.7871044,3.5504345893859863,success,
485,2,2,What is microservices architecture?,1778537567.0530643,1778537569.0177813,1.964716911315918,success,
488,1,0,Explain MapReduce,1778537567.9384346,1778537569.4513223,1.512887716293335,success,
490,1,1,Explain MapReduce,1778537568.5426207,1778537569.845838,1.3032174110412598,success,
483,2,3,What is microservices architecture?,1778537566.4393468,1778537569.8590715,3.419724702835083,success,
489,2,2,Difference between TCP and UDP,1778537568.255277,1778537569.9699194,1.7146425247192383,success,
492,1,0,Explain MapReduce,1778537569.139132,1778537570.3915074,1.2523753643035889,success,
494,1,1,Difference between TCP and UDP,1778537569.7486029,1778537570.97542,1.2268171310424805,success,
493,2,2,How does GPU scheduling work?,1778537569.4338305,1778537571.051025,1.617194414138794,success,
487,2,3,What is load balancing?,1778537567.6487734,1778537571.3380895,3.6893160343170166,success,
497,2,2,Explain Docker containers,1778537570.6562243,1778537571.953746,1.2975218296051025,success,
496,1,0,What is load balancing?,1778537570.3519726,1778537571.988027,1.636054515838623,success,
498,1,1,What is a deadlock?,1778537570.9387374,1778537572.1175957,1.1788582801818848,success,
491,2,3,Explain gradient descent,1778537568.8313072,1778537572.2459567,3.414649486541748,success,
495,2,3,Define neural networks,1778537570.0339978,1778537572.8356414,2.8016436100006104,success,
499,2,3,What is microservices architecture?,1778537571.252767,1778537573.4516516,2.1988844871520996,success,
